Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,NomineeIds,Winner
56,1983,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052105,Silkwood,tt0086312,Cher,nm0000333,FALSE
56,1983,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052106,The Big Chill,tt0085244,Glenn Close,nm0000335,FALSE
56,1983,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052104,The Year of Living Dangerously,tt0086617,Linda Hunt,nm0001373,TRUE
56,1983,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052107,Yentl,tt0086619,Amy Irving,nm0001388,FALSE
56,1983,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052108,Cross Creek,tt0085380,Alfre Woodard,nm0005569,FALSE
56,1983,Production,ART DIRECTION,ART DIRECTION,an0052129,Fanny & Alexander,tt0083922,Anna Asp,nm0039607,TRUE
56,1983,Production,ART DIRECTION,ART DIRECTION,an0052130,Return of the Jedi,tt0086190,"Art Direction: Norman Reynolds, Fred Hole, James Schoppe; Set Decoration: Michael Ford","nm0721888,nm0390407,nm0774847,nm0285785",FALSE
56,1983,Production,ART DIRECTION,ART DIRECTION,an0052131,The Right Stuff,tt0086197,"Art Direction: Geoffrey Kirkland, Richard J. Lawrence, W. Stewart Campbell, Peter Romero; Set Decoration: Pat Pending, George R. Nelson","nm0456644,nm0492985,nm0132922,nm0739554,nm0694723,nm0625388",FALSE
56,1983,Production,ART DIRECTION,ART DIRECTION,an0052132,Terms of Endearment,tt0086425,"Art Direction: Polly Platt, Harold Michelson; Set Decoration: Tom Pedigo, Anthony Mondello","nm0686895,nm0585118,nm0670026,nm0597722",FALSE
56,1983,Production,ART DIRECTION,ART DIRECTION,an0052133,Yentl,tt0086619,"Art Direction: Roy Walker, Leslie Tomkins; Set Decoration: Tessa Davies","nm0908178,nm0866777,nm0203995",FALSE
56,1983,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052124,Fanny & Alexander,tt0083922,Sven Nykvist,nm0005815,TRUE
56,1983,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052125,Flashdance,tt0085549,Don Peterman,nm0676286,FALSE
56,1983,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052126,The Right Stuff,tt0086197,Caleb Deschanel,nm0221042,FALSE
56,1983,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052127,WarGames,tt0086567,William A. Fraker,nm0005710,FALSE
56,1983,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052128,Zelig,tt0086637,Gordon Willis,nm0932336,FALSE
56,1983,Production,COSTUME DESIGN,COSTUME DESIGN,an0052135,Cross Creek,tt0085380,Joe I. Tompkins,nm0867001,FALSE
56,1983,Production,COSTUME DESIGN,COSTUME DESIGN,an0052134,Fanny & Alexander,tt0083922,Marik Vos,nm0903623,TRUE
56,1983,Production,COSTUME DESIGN,COSTUME DESIGN,an0052136,Heart Like a Wheel,tt0085656,William Ware Theiss,nm0857377,FALSE
56,1983,Production,COSTUME DESIGN,COSTUME DESIGN,an0052137,The Return of Martin Guerre,tt0084589,Anne-Marie Marchand,nm0545365,FALSE
56,1983,Production,COSTUME DESIGN,COSTUME DESIGN,an0052138,Zelig,tt0086637,Santo Loquasto,nm0520288,FALSE
56,1983,Directing,DIRECTING,DIRECTING,an0052113,The Dresser,tt0085461,Peter Yates,nm0946811,FALSE
56,1983,Directing,DIRECTING,DIRECTING,an0052111,Fanny & Alexander,tt0083922,Ingmar Bergman,nm0000005,FALSE
56,1983,Directing,DIRECTING,DIRECTING,an0052112,Silkwood,tt0086312,Mike Nichols,nm0001566,FALSE
56,1983,Directing,DIRECTING,DIRECTING,an0052110,Tender Mercies,tt0086423,Bruce Beresford,nm0000915,FALSE
56,1983,Directing,DIRECTING,DIRECTING,an0052109,Terms of Endearment,tt0086425,James L. Brooks,nm0000985,TRUE
56,1983,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052176,Children of Darkness,tt0085329,"Richard Kotuk and Ara Chekmayan, Producers","nm0467855,nm0155020",FALSE
56,1983,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052177,First Contact,tt0085544,"Bob Connolly and Robin Anderson, Producers","nm0175264,nm0027370",FALSE
56,1983,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052175,He Makes Me Feel Like Dancin',tt0085655,"Emile Ardolino, Producer",nm0001915,TRUE
56,1983,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052178,The Profession of Arms,tt0086147,"Michael Bryans and Tina Viljoen, Producers","nm0117031,nm0897548",FALSE
56,1983,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052179,Seeing Red,tt0086273,"James Klein and Julia Reichert, Producers","nm0458822,nm0717064",FALSE
56,1983,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052170,Flamenco at 5:15,tt0085548,"Cynthia Scott and Adam Symansky, Producers","nm0778993,nm0843316",TRUE
56,1983,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052171,In the Nuclear Shadow: What Can the Children Tell Us?,tt0085722,"Vivienne Verdon-Roe and Eric Thiermann, Producers","nm0893868,nm0858017",FALSE
56,1983,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052172,Sewing Woman,tt0086291,"Arthur Dong, Producer",nm0232472,FALSE
56,1983,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052173,Spaces: The Architecture of Paul Rudolph,tt0086347,"Robert Eisenhardt, Producer",nm0252021,FALSE
56,1983,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052174,You Are Free (Ihr Zent Frei),tt0085714,"Dea Brokman and Ilene Landis, Producers","nm0111247,nm0484823",FALSE
56,1983,Production,FILM EDITING,FILM EDITING,an0052145,Blue Thunder,tt0085255,"Frank Morriss, Edward Abroms","nm0607359,nm0002155",FALSE
56,1983,Production,FILM EDITING,FILM EDITING,an0052146,Flashdance,tt0085549,"Bud Smith, Walt Mulconery","nm0807573,nm0611705",FALSE
56,1983,Production,FILM EDITING,FILM EDITING,an0052144,The Right Stuff,tt0086197,"Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf","nm0268021,nm0296636,nm0745450,nm0829339,nm0738196",TRUE
56,1983,Production,FILM EDITING,FILM EDITING,an0052147,Silkwood,tt0086312,Sam O'Steen,nm0642714,FALSE
56,1983,Production,FILM EDITING,FILM EDITING,an0052148,Terms of Endearment,tt0086425,Richard Marks,nm0548943,FALSE
56,1983,Music,MUSIC (Original Score),MUSIC (Original Score),an0052157,Cross Creek,tt0085380,Leonard Rosenman,nm0006260,FALSE
56,1983,Music,MUSIC (Original Score),MUSIC (Original Score),an0052158,Return of the Jedi,tt0086190,John Williams,nm0002354,FALSE
56,1983,Music,MUSIC (Original Score),MUSIC (Original Score),an0052156,The Right Stuff,tt0086197,Bill Conti,nm0006015,TRUE
56,1983,Music,MUSIC (Original Score),MUSIC (Original Score),an0052159,Terms of Endearment,tt0086425,Michael Gore,nm0330759,FALSE
56,1983,Music,MUSIC (Original Score),MUSIC (Original Score),an0052160,Under Fire,tt0086510,Jerry Goldsmith,nm0000025,FALSE
56,1983,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Original Song Score or Adaptation Score),an0052162,The Sting II,tt0086370,Adaptation Score by Lalo Schifrin,nm0006277,FALSE
56,1983,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Original Song Score or Adaptation Score),an0052163,Trading Places,tt0086465,Adaptation Score by Elmer Bernstein,nm0000930,FALSE
56,1983,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Original Song Score or Adaptation Score),an0052161,Yentl,tt0086619,"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman","nm0006166,nm0074732,nm0004750",TRUE
56,1983,Music,MUSIC (Original Song),MUSIC (Original Song),an0052151,Flashdance,tt0085549,Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara,"nm0002380,nm0286850,nm0001011",TRUE
56,1983,Music,MUSIC (Original Song),MUSIC (Original Song),an0052152,Flashdance,tt0085549,Music and Lyric by Michael Sembello and Dennis Matkosky,"nm0783732,nm0559125",FALSE
56,1983,Music,MUSIC (Original Song),MUSIC (Original Song),an0052153,Tender Mercies,tt0086423,Music and Lyric by Austin Roberts and Bobby Hart,"nm0731848,nm0366168",FALSE
56,1983,Music,MUSIC (Original Song),MUSIC (Original Song),an0052154,Yentl,tt0086619,Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,"nm0006166,nm0074732,nm0004750",FALSE
56,1983,Music,MUSIC (Original Song),MUSIC (Original Song),an0052155,Yentl,tt0086619,Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,"nm0006166,nm0074732,nm0004750",FALSE
56,1983,Title,BEST PICTURE,BEST PICTURE,an0052085,The Big Chill,tt0085244,"Michael Shamberg, Producer",nm0787834,FALSE
56,1983,Title,BEST PICTURE,BEST PICTURE,an0052086,The Dresser,tt0085461,"Peter Yates, Producer",nm0946811,FALSE
56,1983,Title,BEST PICTURE,BEST PICTURE,an0052087,The Right Stuff,tt0086197,"Irwin Winkler and Robert Chartoff, Producers","nm0005563,nm0153590",FALSE
56,1983,Title,BEST PICTURE,BEST PICTURE,an0052088,Tender Mercies,tt0086423,"Philip S. Hobel, Producer",nm0387666,FALSE
56,1983,Title,BEST PICTURE,BEST PICTURE,an0052084,Terms of Endearment,tt0086425,"James L. Brooks, Producer",nm0000985,TRUE
56,1983,Title,SHORT FILM (Animated),SHORT FILM (Animated),an0052165,Mickey's Christmas Carol,tt0085936,"Burny Mattinson, Producer",nm0560329,FALSE
56,1983,Title,SHORT FILM (Animated),SHORT FILM (Animated),an0052166,Sound of Sunshine - Sound of Rain,tt0086344,"Eda Godel Hallinan, Producer",nm0356638,FALSE
56,1983,Title,SHORT FILM (Animated),SHORT FILM (Animated),an0052164,Sundae in New York,tt0086388,"Jimmy Picker, Producer",nm0681804,TRUE
56,1983,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an0052167,Boys and Girls,tt0083688,"Janice L. Platt, Producer",nm0686864,TRUE
56,1983,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an0052168,Goodie-Two-Shoes,tt0085613,"Ian Emes, Producer",nm0256357,FALSE
56,1983,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an0052169,Overnight Sensation,tt0086067,"Jon N. Bloom, Producer",nm0089186,FALSE
56,1983,Production,SOUND MIXING,SOUND,an0052140,Never Cry Wolf,tt0086005,"Alan R. Splet, Todd Boekelheide, Randy Thom, David Parker","nm0819263,nm0091250,nm0858378,nm0662188",FALSE
56,1983,Production,SOUND MIXING,SOUND,an0052141,Return of the Jedi,tt0086190,"Ben Burtt, Gary Summers, Randy Thom, Tony Dawe","nm0123785,nm0838707,nm0858378,nm0003360",FALSE
56,1983,Production,SOUND MIXING,SOUND,an0052139,The Right Stuff,tt0086197,"Mark Berger, Tom Scott, Randy Thom, David MacMillan","nm0074281,nm0779845,nm0858378,nm0533997",TRUE
56,1983,Production,SOUND MIXING,SOUND,an0052142,Terms of Endearment,tt0086425,"Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander","nm0593290,nm0459662,nm0640114,nm0018482",FALSE
56,1983,Production,SOUND MIXING,SOUND,an0052143,WarGames,tt0086567,"Michael J. Kohut, Carlos de Larios, Aaron Rochin, Willie D. Burton","nm0463489,nm0216467,nm0734099,nm0123770",FALSE
56,1983,Production,SOUND EDITING,SOUND EFFECTS EDITING,an0052150,Return of the Jedi,tt0086190,Ben Burtt,nm0123785,FALSE
56,1983,Production,SOUND EDITING,SOUND EFFECTS EDITING,an0052149,The Right Stuff,tt0086197,Jay Boekelheide,nm0091249,TRUE
56,1983,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay Based on Material from Another Medium),an0052120,Betrayal,tt0085234,Harold Pinter,nm0056217,FALSE
56,1983,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay Based on Material from Another Medium),an0052121,The Dresser,tt0085461,Ronald Harwood,nm0367838,FALSE
56,1983,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay Based on Material from Another Medium),an0052122,Educating Rita,tt0085478,Willy Russell,nm0751516,FALSE
56,1983,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay Based on Material from Another Medium),an0052123,"Reuben, Reuben",tt0084591,Julius J. Epstein,nm0258493,FALSE
56,1983,Writing,WRITING (Adapted Screenplay),WRITING (Screenplay Based on Material from Another Medium),an0052119,Terms of Endearment,tt0086425,James L. Brooks,nm0000985,TRUE
56,1983,Writing,WRITING (Original Screenplay),WRITING (Screenplay Written Directly for the Screen),an0052115,The Big Chill,tt0085244,"Lawrence Kasdan, Barbara Benedek","nm0001410,nm0070660",FALSE
56,1983,Writing,WRITING (Original Screenplay),WRITING (Screenplay Written Directly for the Screen),an0052116,Fanny & Alexander,tt0083922,Ingmar Bergman,nm0000005,FALSE
56,1983,Writing,WRITING (Original Screenplay),WRITING (Screenplay Written Directly for the Screen),an0052117,Silkwood,tt0086312,"Nora Ephron, Alice Arlen","nm0001188,nm0035146",FALSE
56,1983,Writing,WRITING (Original Screenplay),WRITING (Screenplay Written Directly for the Screen),an0052114,Tender Mercies,tt0086423,Horton Foote,nm0285210,TRUE
56,1983,Writing,WRITING (Original Screenplay),WRITING (Screenplay Written Directly for the Screen),an0052118,WarGames,tt0086567,"Lawrence Lasker, Walter F. Parkes","nm0489623,nm0662748",FALSE
56,1983,Special,SPECIAL ACHIEVEMENT AWARD (Visual Effects),SPECIAL ACHIEVEMENT AWARD (Visual Effects),an0055596,Return of the Jedi,tt0086190,"Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett","nm0249430,nm0613830,nm0707822,nm0864138",TRUE
57,1984,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0052814,Amadeus,tt0086879,F. Murray Abraham,nm0000719,TRUE
57,1984,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0052815,Starman,tt0088172,Jeff Bridges,nm0000313,FALSE
57,1984,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0052816,Under the Volcano,tt0088322,Albert Finney,nm0001215,FALSE
57,1984,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0052817,Amadeus,tt0086879,Tom Hulce,nm0001371,FALSE
57,1984,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0052818,The Killing Fields,tt0087553,Sam Waterston,nm0001832,FALSE
57,1984,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0052825,A Soldier's Story,tt0088146,Adolph Caesar,nm0128360,FALSE
57,1984,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0052826,Places in the Heart,tt0087921,John Malkovich,nm0000518,FALSE
57,1984,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0052827,The Karate Kid,tt0087538,Noriyuki 'Pat' Morita,nm0001552,FALSE
57,1984,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0052824,The Killing Fields,tt0087553,Haing S. Ngor,nm0628955,TRUE
57,1984,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0052828,"Greystoke: The Legend of Tarzan, Lord of the Apes",tt0087365,Ralph Richardson,nm0724732,FALSE
57,1984,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0052820,A Passage to India,tt0087892,Judy Davis,nm0001114,FALSE
57,1984,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0052819,Places in the Heart,tt0087921,Sally Field,nm0000398,TRUE
57,1984,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0052821,Country,tt0087091,Jessica Lange,nm0001448,FALSE
57,1984,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0052822,The Bostonians,tt0086992,Vanessa Redgrave,nm0000603,FALSE
57,1984,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0052823,The River,tt0088007,Sissy Spacek,nm0000651,FALSE
57,1984,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052829,A Passage to India,tt0087892,Peggy Ashcroft,nm0001919,TRUE
57,1984,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052830,The Natural,tt0087781,Glenn Close,nm0000335,FALSE
57,1984,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052831,Places in the Heart,tt0087921,Lindsay Crouse,nm0001080,FALSE
57,1984,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052832,Swing Shift,tt0088213,Christine Lahti,nm0001441,FALSE
57,1984,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0052833,The Pope of Greenwich Village,tt0087932,Geraldine Page,nm0656183,FALSE
57,1984,Production,ART DIRECTION,ART DIRECTION,an0052854,Amadeus,tt0086879,Art Direction: Patrizia Von Brandenstein; Set Decoration: Karel Cerny,"nm0902038,nm0148692",TRUE
57,1984,Production,ART DIRECTION,ART DIRECTION,an0052855,The Cotton Club,tt0087089,"Art Direction: Richard Sylbert; Set Decoration: George Gaines, Les Bloom","nm0843129,nm0301321,nm0089193",FALSE
57,1984,Production,ART DIRECTION,ART DIRECTION,an0052856,The Natural,tt0087781,"Art Direction: Angelo Graham, Mel Bourne, James J. Murakami, Speed Hopkins; Set Decoration: Bruce Weintraub","nm0333908,nm0100080,nm0613468,nm0394279,nm0918509",FALSE
57,1984,Production,ART DIRECTION,ART DIRECTION,an0052857,A Passage to India,tt0087892,"Art Direction: John Box, Leslie Tomkins; Set Decoration: Hugh Scaife","nm0101501,nm0866777,nm0768728",FALSE
57,1984,Production,ART DIRECTION,ART DIRECTION,an0052858,2010,tt0086837,Art Direction: Albert Brenner; Set Decoration: Rick Simpson,"nm0107447,nm0801173",FALSE
57,1984,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052850,Amadeus,tt0086879,Miroslav Ondricek,nm0005816,FALSE
57,1984,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052849,The Killing Fields,tt0087553,Chris Menges,nm0579580,TRUE
57,1984,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052851,The Natural,tt0087781,Caleb Deschanel,nm0221042,FALSE
57,1984,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052852,A Passage to India,tt0087892,Ernest Day,nm0005680,FALSE
57,1984,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0052853,The River,tt0088007,Vilmos Zsigmond,nm0005936,FALSE
57,1984,Production,COSTUME DESIGN,COSTUME DESIGN,an0052859,Amadeus,tt0086879,Theodor Pistek,nm0685551,TRUE
57,1984,Production,COSTUME DESIGN,COSTUME DESIGN,an0052860,The Bostonians,tt0086992,"Jenny Beavan, John Bright","nm0064746,nm0109149",FALSE
57,1984,Production,COSTUME DESIGN,COSTUME DESIGN,an0052861,A Passage to India,tt0087892,Judy Moorcroft,nm0600844,FALSE
57,1984,Production,COSTUME DESIGN,COSTUME DESIGN,an0052862,Places in the Heart,tt0087921,Ann Roth,nm0744778,FALSE
57,1984,Production,COSTUME DESIGN,COSTUME DESIGN,an0052863,2010,tt0086837,Patricia Norris,nm0635876,FALSE
57,1984,Directing,DIRECTING,DIRECTING,an0052834,Amadeus,tt0086879,Milos Forman,nm0001232,TRUE
57,1984,Directing,DIRECTING,DIRECTING,an0052835,Broadway Danny Rose,tt0087003,Woody Allen,nm0000095,FALSE
57,1984,Directing,DIRECTING,DIRECTING,an0052837,The Killing Fields,tt0087553,Roland Joff̩,nm0423646,FALSE
57,1984,Directing,DIRECTING,DIRECTING,an0052838,A Passage to India,tt0087892,David Lean,nm0000180,FALSE
57,1984,Directing,DIRECTING,DIRECTING,an0052836,Places in the Heart,tt0087921,Robert Benton,nm0000914,FALSE
57,1984,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052905,High Schools,tt0087409,"Charles Guggenheim and Nancy Sloss, Producers","nm0346549,nm0806190",FALSE
57,1984,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052906,In the Name of the People,tt0087468,"Alex W. Drehsler and Frank Christopher, Producers","nm0237410,nm0160559",FALSE
57,1984,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052907,Marlene,tt0085905,"Karel Dirka and Zev Braun, Producers","nm0228201,nm0105881",FALSE
57,1984,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052908,Streetwise,tt0088196,"Cheryl McCall, Producer",nm0564625,FALSE
57,1984,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0052904,The Times of Harvey Milk,tt0088275,"Robert Epstein and Richard Schmiechen, Producers","nm0258531,nm0773316",TRUE
57,1984,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052900,The Children of Soong Ching Ling,tt0087049,"Gary Bush and Paul T.K. Lin, Producers","nm0124130,nm0510938",FALSE
57,1984,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052901,Code Gray: Ethical Dilemmas in Nursing,tt0087067,"Ben Achtenberg and Joan Sawyer, Producers","nm0009868,nm0768177",FALSE
57,1984,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052902,The Garden of Eden,tt0087316,"Lawrence R. Hott and Roger M. Sherman, Producers","nm0396248,nm0792571",FALSE
57,1984,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052903,Recollections of Pavlovsk,tt0087984,"Irina Kalinina, Producer",nm0435826,FALSE
57,1984,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0052899,The Stone Carvers,tt0088177,"Marjorie Hunt and Paul Wagner, Producers","nm0402552,nm0906041",TRUE
57,1984,Production,FILM EDITING,FILM EDITING,an0052870,Amadeus,tt0086879,"Nena Danevic, Michael Chandler","nm0199437,nm0151434",FALSE
57,1984,Production,FILM EDITING,FILM EDITING,an0052871,The Cotton Club,tt0087089,"Barry Malkin, Robert Q. Lovett","nm0539794,nm0522689",FALSE
57,1984,Production,FILM EDITING,FILM EDITING,an0052869,The Killing Fields,tt0087553,Jim Clark,nm0164083,TRUE
57,1984,Production,FILM EDITING,FILM EDITING,an0052872,A Passage to India,tt0087892,David Lean,nm0000180,FALSE
57,1984,Production,FILM EDITING,FILM EDITING,an0052873,Romancing the Stone,tt0088011,"Donn Cambern, Frank Morriss","nm0131333,nm0607359",FALSE
57,1984,Production,MAKEUP AND HAIRSTYLING,MAKEUP,an0052890,Amadeus,tt0086879,"Paul LeBlanc, Dick Smith","nm0495741,nm0004615",TRUE
57,1984,Production,MAKEUP AND HAIRSTYLING,MAKEUP,an0052891,"Greystoke: The Legend of Tarzan, Lord of the Apes",tt0087365,"Rick Baker, Paul Engelen","nm0000711,nm0257204",FALSE
